file	percent	reads	taxon_id	taxon_name
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.004695	449	399320	NA;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Sphaerochaeta;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.004643	444	1407607	NA;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Fusicatenibacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.004632	443	638847	NA;Synergistetes;Synergistia;Synergistales;Synergistaceae;Pyramidobacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.004590	439	177971	NA;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Shuttleworthia;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.004559	436	140625	NA;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnobacterium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.004496	430	329857	NA;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Cohnella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.004434	424	2375	NA;Firmicutes;Negativicutes;Selenomonadales;Sporomusaceae;Sporomusa;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.004413	422	1573535	NA;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Holdemanella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.004350	416	2060094	NA;Firmicutes;Clostridia;Clostridiales;Clostridiales Family XIII. Incertae Sedis;Aminipila;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.004256	407	2126002	NA;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Rubneribacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.004193	401	31980	NA;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Acetitomaculum;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.004172	399	39948	NA;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Dialister;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.004151	397	286	NA;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.004120	394	82373	NA;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Anaerovibrio;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.004109	393	2005386	NA;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Arabia;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.004099	392	1817	NA;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.004068	389	1780122	NA;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Mobilisporobacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.004036	386	82802	NA;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Trichococcus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003973	380	1486725	NA;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Anaerobacterium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003932	376	2304691	NA;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Thermoclostridium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003838	367	400634	NA;Firmicutes;Bacilli;Bacillales;Bacillaceae;Lysinibacillus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003743	358	40544	NA;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003681	352	519427	NA;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Sharpea;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003660	350	55080	NA;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Brevibacillus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003660	350	115543	NA;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Parasporobacterium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003618	346	2737	NA;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Vagococcus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003618	346	1923867	NA;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Gabonia;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003607	345	1918540	NA;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculum;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003597	344	1375	NA;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003587	343	836	NA;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003566	341	237	NA;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003566	341	114627	NA;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Alkaliphilus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003524	337	239934	NA;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003503	335	32067	NA;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003461	331	191303	NA;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Turicibacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003461	331	1408818	NA;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Youngiibacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003440	329	28895	NA;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacterales Family III. Incertae Sedis;Thermoanaerobacterium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003346	320	1213720	NA;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Stomatobaculum;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003336	319	2304687	NA;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Petroclostridium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003221	308	44000	NA;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacterales Family III. Incertae Sedis;Caldicellulosiruptor;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003210	307	1973274	NA;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Niameybacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003210	307	2060871	NA;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Lactomassilus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003189	305	715222	NA;Firmicutes;Clostridia;Clostridiales;Caldicoprobacteraceae;Caldicoprobacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003158	302	1647	NA;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelothrix;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003158	302	56112	NA;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Dehalobacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003147	301	2747	NA;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Carnobacterium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003137	300	109326	NA;Firmicutes;Clostridia;Clostridiales;Clostridiales Family XIII. Incertae Sedis;Anaerovorax;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003106	297	1472649	NA;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Dielma;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003095	296	61434	NA;Chloroflexi;Dehalococcoidia;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003074	294	79328	NA;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Chitinophaga;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003074	294	112902	NA;Firmicutes;Negativicutes;Selenomonadales;Sporomusaceae;Propionispora;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003074	294	1766253	NA;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Agathobacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003053	292	84406	NA;Firmicutes;Bacilli;Bacillales;Bacillaceae;Virgibacillus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003032	290	1935192	NA;Firmicutes;Clostridia;Clostridiales;Clostridiales Family XIII. Incertae Sedis;Mobilibacterium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.003011	288	29330	NA;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Alicyclobacillus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002938	281	1273095	NA;Firmicutes;Tissierellia;Tissierellales;Peptoniphilaceae;Anaerosphaera;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002928	280	2330	NA;Firmicutes;Clostridia;Halanaerobiales;Halanaerobiaceae;Halanaerobium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002928	280	113286	NA;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Pseudoramibacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002907	278	1155385	NA;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Proteiniclasticum;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002865	274	174708	NA;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Allobaculum;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002823	270	1279388	NA;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Kandleria;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002781	266	1372	NA;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planococcus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002750	263	41273	NA;Firmicutes;Tissierellia;Tissierellales;Tissierellaceae;Tissierella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002708	259	182709	NA;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002698	258	270497	NA;Firmicutes;Clostridia;Clostridiales;Catabacteriaceae;Catabacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002698	258	1922299	NA;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Beduini;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002635	252	165812	NA;Firmicutes;Tissierellia;Tissierellales;NA;Sporanaerobacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002625	251	252965	NA;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacterales Family IV. Incertae Sedis;Mahella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002625	251	543311	NA;Firmicutes;Tissierellia;Tissierellales;Peptoniphilaceae;Parvimonas;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002614	250	40840	NA;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Succiniclasticum;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002593	248	1929083	NA;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Tidjanibacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002572	246	55079	NA;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Aneurinibacillus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002562	245	1185408	NA;Firmicutes;Clostridia;Clostridiales;Defluviitaleaceae;Defluviitalea;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002530	242	33882	NA;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002520	241	1729679	NA;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Faecalibaculum;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002510	240	86331	NA;Firmicutes;Clostridia;Clostridiales;Clostridiales Family XIII. Incertae Sedis;Mogibacterium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002499	239	1481960	NA;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Peptoclostridium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002489	238	397864	NA;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002489	238	862261	NA;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae;Caldanaerobius;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002457	235	2077	NA;Firmicutes;Bacilli;Bacillales;Sporolactobacillaceae;Sporolactobacillus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002395	229	2039302	NA;Firmicutes;Clostridia;Clostridiales;NA;Monoglobus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002374	227	667112	NA;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Lutispora;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002353	225	1161127	NA;Firmicutes;Tissierellia;Tissierellales;Peptoniphilaceae;Murdochiella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002353	225	1434006	NA;Synergistetes;Synergistia;Synergistales;Synergistaceae;Fretibacterium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002332	223	31983	NA;Firmicutes;Tissierellia;Tissierellales;Peptoniphilaceae;Helcococcus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002311	221	862	NA;Firmicutes;Clostridia;Clostridiales;Syntrophomonadaceae;Syntrophomonas;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002300	220	51668	NA;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Tetragenococcus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002280	218	2172	NA;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002280	218	59732	NA;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Chryseobacterium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002280	218	674963	NA;Proteobacteria;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae;Succinatimonas;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002259	216	190972	NA;Firmicutes;Tissierellia;NA;NA;Sedimentibacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002238	214	1849828	NA;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Paeniclostridium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002196	210	156973	NA;Bacteroidetes;Bacteroidia;Bacteroidales;Dysgonamonadaceae;Dysgonomonas;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002196	210	184869	NA;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Varibaculum;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002144	205	1754	NA;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae;Thermoanaerobacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002133	204	577310	NA;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002112	202	84567	NA;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002112	202	1937664	NA;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Criibacterium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002091	200	2753	NA;Synergistetes;Synergistia;Synergistales;Synergistaceae;Synergistes;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002091	200	44261	NA;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Oxobacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002091	200	2126548	NA;Firmicutes;Tissierellia;Tissierellales;Peptoniphilaceae;Miniphocibacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002039	195	469	NA;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002018	193	1937008	NA;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Dubosiella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.002008	192	365348	NA;Firmicutes;Negativicutes;Selenomonadales;Sporomusaceae;Pelosinus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.001976	189	44260	NA;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae;Moorella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.001966	188	2316020	NA;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Mediterraneibacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.001945	186	49082	NA;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Candidatus Arthromitus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.001945	186	1926663	NA;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Phocea;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.001903	182	66831	NA;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Facklamia;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.001893	181	1505652	NA;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Terrisporobacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.001882	180	13687	NA;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.001861	178	419014	NA;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Alloscardovia;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.001830	175	890	NA;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Desulfuromonas;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.001830	175	1663	NA;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.001830	175	84162	NA;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Cryptobacterium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.001830	175	696745	NA;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Alkalibaculum;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.001830	175	1279384	NA;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Eggerthia;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.001819	174	28231	NA;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.001819	174	74385	NA;Firmicutes;Bacilli;Bacillales;Bacillaceae;Gracilibacillus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.001809	173	76008	NA;Firmicutes;Clostridia;Clostridiales;Clostridiales Family XII. Incertae Sedis;Fusibacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.001809	173	84034	NA;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Propionispira;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.001809	173	218204	NA;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Garciella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.001799	172	499228	NA;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae;Tepidanaerobacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N6_Nuria_S297_L001_kaiju	0.001788	171	1427376	NA;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Parvibacter;NA;
