name	taxonomy_id	taxonomy_lvl	GF6-1P.bracken_num	GF6-1P.bracken_frac	GF6-2P.bracken_num	GF6-2P.bracken_frac	GF6-3P.bracken_num	GF6-3P.bracken_frac	GF7-1P.bracken_num	GF7-1P.bracken_frac	GF7-2P.bracken_num	GF7-2P.bracken_frac	GF7-3P.bracken_num	GF7-3P.bracken_frac	P2558.bracken_num	P2558.bracken_frac	P2560.bracken_num	P2560.bracken_frac	P2618.bracken_num	P2618.bracken_frac	P2620.bracken_num	P2620.bracken_frac	Q1T1.bracken_num	Q1T1.bracken_frac	Q2T2.bracken_num	Q2T2.bracken_frac	Q3T3.bracken_num	Q3T3.bracken_frac	Q4T7.bracken_num	Q4T7.bracken_frac	Q4T8.bracken_num	Q4T8.bracken_frac	Q5T4.bracken_num	Q5T4.bracken_frac	Q5T5.bracken_num	Q5T5.bracken_frac	Q5T6.bracken_num	Q5T6.bracken_frac	Q5T9.bracken_num	Q5T9.bracken_frac	Q6T10.bracken_num	Q6T10.bracken_frac
Cryobacterium arcticum	670052	S	77	0.00005	48	0.00003	0	0.00000	121	0.00005	112	0.00005	165	0.00006	16	0.00000	0	0.00000	0	0.00000	0	0.00000	48	0.00003	46	0.00001	59	0.00002	0	0.00000	0	0.00000	0	0.00000	93	0.00005	0	0.00000	0	0.00000	0	0.00000
Pantoea rwandensis	1076550	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	19	0.00000
Amycolatopsis mediterranei	33910	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00001	16	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Chryseobacterium sp. IHB B 17019	1721091	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	20	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Sanguibacter keddieii	60920	S	0	0.00000	17	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	32	0.00002	37	0.00001	88	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas trivialis	200450	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Corynebacterium falsenii	108486	S	16	0.00001	19	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	161	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	19	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lactococcus virus Sl4	287412	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1774	0.00032	0	0.00000	927	0.00009	928	0.00018	0	0.00000	0	0.00000	0	0.00000	793	0.00020	285	0.00018	0	0.00000	0	0.00000	0	0.00000	13	0.00000	299	0.00005
Leifsonia xyli	1575	S	27	0.00002	22	0.00001	10	0.00001	29	0.00001	21	0.00001	17	0.00001	11	0.00000	0	0.00000	0	0.00000	0	0.00000	33	0.00002	30	0.00001	22	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Corynebacterium uterequi	1072256	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bifidobacterium pseudolongum	1694	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas sp. NC02	2067572	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	115	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Halomonas beimenensis	475662	S	17	0.00001	13	0.00001	0	0.00000	150	0.00007	10	0.00000	81	0.00003	55	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Amycolatopsis japonica	208439	S	0	0.00000	0	0.00000	0	0.00000	12	0.00001	13	0.00001	16	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Halomonas virus HAP1	499235	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	39	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lactobacillus paraplantarum	60520	S	0	0.00000	0	0.00000	261	0.00029	33949	0.01499	62869	0.02537	54940	0.01935	59778	0.01069	0	0.00000	10178	0.00097	4204	0.00081	15	0.00001	0	0.00000	28	0.00001	96518	0.02438	66253	0.04229	133	0.00060	29	0.00001	0	0.00000	3399	0.00090	525	0.00008
Frondihabitans sp. PAMC 28766	1795630	S	0	0.00000	14	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Ochrobactrum sp. A44	271865	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	37	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Halomonas huangheensis	1178482	S	0	0.00000	0	0.00000	0	0.00000	91	0.00004	0	0.00000	58	0.00002	60	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	58	0.00003	0	0.00000	0	0.00000	0	0.00000
Lactobacillus parabuchneri	152331	S	0	0.00000	0	0.00000	11	0.00001	215	0.00009	119	0.00005	31	0.00001	3208	0.00057	10	0.00000	46742	0.00445	2570	0.00049	0	0.00000	0	0.00000	0	0.00000	3058	0.00077	4930	0.00315	0	0.00000	0	0.00000	0	0.00000	1575	0.00042	958	0.00015
Dermabacter vaginalis	1630135	S	65	0.00005	48	0.00003	0	0.00000	39	0.00002	35	0.00001	39	0.00001	41	0.00001	22	0.00000	21	0.00000	0	0.00000	178	0.00012	259	0.00007	204	0.00007	66	0.00002	0	0.00000	0	0.00000	51	0.00003	0	0.00000	0	0.00000	0	0.00000
Staphylococcus capitis	29388	S	1713	0.00121	2262	0.00127	43	0.00005	0	0.00000	23	0.00001	26	0.00001	0	0.00000	13	0.00000	0	0.00000	0	0.00000	56	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	75	0.00001
Kocuria palustris	71999	S	1070	0.00075	796	0.00045	81	0.00009	484	0.00021	418	0.00017	545	0.00019	699	0.00013	233	0.00001	231	0.00002	17	0.00000	3404	0.00228	3017	0.00083	2729	0.00088	688	0.00017	216	0.00014	51	0.00023	1103	0.00057	50	0.00005	96	0.00003	71	0.00001
Roseiflexus castenholzii	120962	S	0	0.00000	0	0.00000	17	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lactobacillus johnsonii	33959	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	104	0.00002	0	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00000	15	0.00000
Streptococcus parauberis	1348	S	297	0.00021	6546	0.00369	9097	0.01008	17	0.00001	43	0.00002	66	0.00002	52	0.00001	478	0.00003	25628	0.00244	63760	0.01226	0	0.00000	0	0.00000	30	0.00001	34763	0.00878	19943	0.01273	46	0.00021	0	0.00000	0	0.00000	10289	0.00272	18276	0.00282
Comamonas serinivorans	1082851	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	26	0.00002	41	0.00001	40	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Enterobacter sp. E20	1560339	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	16	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	37	0.00001	15	0.00001	0	0.00000	0	0.00000	0	0.00000	16	0.00000	18	0.00000
Enterobacterial phage mEp390	1147158	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Actinopolyspora erythraea	414996	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	16	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Rhodococcus sp. H-CA8f	1727214	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	23	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Burkholderia oklahomensis	342113	S	0	0.00000	0	0.00000	0	0.00000	23	0.00001	0	0.00000	15	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Halomonas sp. SF2003	2136172	S	0	0.00000	0	0.00000	0	0.00000	41	0.00002	0	0.00000	29	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Halomonas hydrothermalis	115561	S	0	0.00000	0	0.00000	0	0.00000	470	0.00021	33	0.00001	389	0.00014	688	0.00012	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	39	0.00001	0	0.00000	0	0.00000	207	0.00011	16	0.00001	0	0.00000	0	0.00000
Curtobacterium pusillum	69373	S	0	0.00000	21	0.00001	0	0.00000	19	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	14	0.00001	19	0.00001	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Citrobacter sp. CRE-46	1703250	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	40	0.00000	21	0.00000	0	0.00000	0	0.00000	0	0.00000	57	0.00001	22	0.00001	0	0.00000	0	0.00000	0	0.00000	14	0.00000	22	0.00000
Enterobacter cloacae	550	S	0	0.00000	0	0.00000	13	0.00001	0	0.00000	0	0.00000	0	0.00000	62	0.00001	26	0.00000	448	0.00004	658	0.00013	0	0.00000	0	0.00000	0	0.00000	1281	0.00032	1284	0.00082	0	0.00000	0	0.00000	0	0.00000	454	0.00012	1073	0.00017
Nocardiopsis gilva	280236	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Prevotella dentalis	52227	S	0	0.00000	0	0.00000	0	0.00000	147	0.00006	406	0.00016	613	0.00022	0	0.00000	34	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	77	0.00004	0	0.00000	0	0.00000	17	0.00000
Salmonella phage Vi II-E1	424716	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	16	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Vibrio gazogenes	687	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	22	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Corynebacterium renale	1724	S	0	0.00000	10	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Macrococcus sp. IME1552	1898474	S	48	0.00003	223	0.00013	11	0.00001	27	0.00001	108	0.00004	76	0.00003	38	0.00001	24	0.00000	1389	0.00013	1624	0.00031	14	0.00001	0	0.00000	0	0.00000	121	0.00003	67	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000	30	0.00000
Cutibacterium acnes	1747	S	0	0.00000	0	0.00000	12	0.00001	12	0.00001	0	0.00000	121	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00000
Salmonella enterica	28901	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	70	0.00000	236	0.00002	343	0.00007	0	0.00000	0	0.00000	0	0.00000	1576	0.00040	975	0.00062	0	0.00000	0	0.00000	0	0.00000	157	0.00004	303	0.00005
Kineococcus radiotolerans	131568	S	22	0.00002	15	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	19	0.00001	32	0.00001	24	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lactobacillus pentosus	1589	S	0	0.00000	0	0.00000	0	0.00000	120	0.00005	237	0.00010	196	0.00007	144	0.00003	0	0.00000	799	0.00008	163	0.00003	0	0.00000	0	0.00000	0	0.00000	272	0.00007	167	0.00011	0	0.00000	0	0.00000	0	0.00000	36	0.00001	21	0.00000
Mongoose associated gemykibivirus 1	2004963	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	480	0.00012	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Virgibacillus phasianinus	2017483	S	0	0.00000	25	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	21	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Tessaracoccus aquimaris	1332264	S	44	0.00003	36	0.00002	0	0.00000	226	0.00010	129	0.00005	230	0.00008	24	0.00000	19	0.00000	49	0.00000	22	0.00000	232	0.00016	187	0.00005	238	0.00008	45	0.00001	23	0.00001	0	0.00000	342	0.00018	14	0.00001	0	0.00000	0	0.00000
Streptomyces pristinaespiralis	38300	S	12	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lactobacillus kefiranofaciens	267818	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000	18	0.00001	0	0.00000	105	0.00002	0	0.00000	1315	0.00013	1160	0.00022	0	0.00000	0	0.00000	0	0.00000	32	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	800	0.00021	481	0.00007
Staphylococcus carnosus	1281	S	674	0.00047	2242	0.00126	1220	0.00135	1274	0.00056	1672	0.00067	2185	0.00077	505	0.00009	1214	0.00007	2184	0.00021	1277	0.00025	116	0.00008	0	0.00000	12	0.00000	21	0.00001	33	0.00002	58	0.00026	1488	0.00077	49	0.00004	84	0.00002	349	0.00005
Lactococcus virus ASCC191	1165134	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	5289	0.00095	0	0.00000	1537	0.00015	1356	0.00026	0	0.00000	0	0.00000	0	0.00000	1923	0.00049	455	0.00029	0	0.00000	0	0.00000	0	0.00000	35	0.00001	435	0.00007
Lactobacillus phage A2	51369	S	0	0.00000	0	0.00000	11	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Lactococcus piscium	1364	S	0	0.00000	75	0.00004	87	0.00010	0	0.00000	0	0.00000	0	0.00000	697	0.00012	97306	0.00586	9343	0.00089	4574	0.00088	0	0.00000	0	0.00000	0	0.00000	289	0.00007	119	0.00008	0	0.00000	0	0.00000	0	0.00000	3546	0.00094	5049	0.00078
Lactococcus phage 98201	1871690	S	0	0.00000	0	0.00000	0	0.00000	38	0.00002	139	0.00006	108	0.00004	52	0.00001	68	0.00000	1013	0.00010	507	0.00010	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	402	0.00011	1174	0.00018
Hafnia paralvei	546367	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1094	0.00020	275	0.00002	11775	0.00112	16618	0.00319	0	0.00000	0	0.00000	0	0.00000	107	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	4385	0.00116	8211	0.00127
Rouxiella sp. ERMR1:05	1805933	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Kushneria marisflavi	157779	S	0	0.00000	0	0.00000	0	0.00000	18	0.00001	0	0.00000	0	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Clavibacter sepedonicus	31964	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Corynebacterium aquilae	203263	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Luteitalea pratensis	1855912	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	24	0.00002	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Cellulomonas sp. PSBB021	2003551	S	0	0.00000	0	0.00000	0	0.00000	17	0.00001	0	0.00000	16	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	12	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Enterobacter hormaechei	158836	S	0	0.00000	10	0.00001	37	0.00004	0	0.00000	0	0.00000	0	0.00000	14	0.00000	0	0.00000	69	0.00001	105	0.00002	0	0.00000	0	0.00000	0	0.00000	1949	0.00049	2744	0.00175	0	0.00000	0	0.00000	0	0.00000	1450	0.00038	3088	0.00048
Weeksella virosa	1014	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	24	0.00000
Streptococcus pyogenes	1314	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	107	0.00002	0	0.00000	46	0.00000	62	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	14	0.00000
Enterobacteriaceae bacterium w6	2282310	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	60	0.00002	77	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Streptomyces niveus	193462	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00001	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Nonomuraea sp. ATCC 55076	1909395	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	18	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Cellulomonas flavigena	1711	S	0	0.00000	12	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00001	18	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Oceanobacillus iheyensis	182710	S	0	0.00000	10	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Renibacterium salmoninarum	1646	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	24	0.00000	26	0.00000	10	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Methylovulum psychrotolerans	1704499	S	0	0.00000	0	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	357	0.00003	524	0.00010	0	0.00000	0	0.00000	0	0.00000	124	0.00003	130	0.00008	0	0.00000	0	0.00000	0	0.00000	36	0.00001	61	0.00001
Marinobacter salinus	1874317	S	0	0.00000	0	0.00000	0	0.00000	13	0.00001	0	0.00000	0	0.00000	40	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas fluorescens	294	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	2005	0.00036	53	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	53	0.00002	7025	0.00177	1135	0.00072	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Staphylococcus lugdunensis	28035	S	29	0.00002	43	0.00002	40	0.00004	0	0.00000	0	0.00000	14	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	14	0.00000	0	0.00000	10	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Serratia sp. FS14	1327989	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	31	0.00000	12	0.00000	24	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lactobacillus paracollinoides	240427	S	0	0.00000	15	0.00001	40	0.00004	248	0.00011	165	0.00007	52	0.00002	95	0.00002	0	0.00000	1375	0.00013	306	0.00006	0	0.00000	0	0.00000	0	0.00000	2969	0.00075	817	0.00052	0	0.00000	0	0.00000	0	0.00000	427	0.00011	361	0.00006
Enterococcus wangshanyuanii	2005703	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	75	0.00001	64	0.00001	0	0.00000	0	0.00000	0	0.00000	189	0.00005	75	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bifidobacterium adolescentis	1680	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	36	0.00016	0	0.00000	15	0.00001	0	0.00000	0	0.00000
Xanthomonas albilineans	29447	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	19	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Spirosoma sp. HA7	2057025	S	71	0.00005	108	0.00006	207	0.00023	485	0.00021	218	0.00009	307	0.00011	2165	0.00039	785	0.00005	2214	0.00021	4033	0.00078	118	0.00008	306	0.00008	560	0.00018	352	0.00009	1139	0.00073	111	0.00050	112	0.00006	54	0.00005	495	0.00013	1545	0.00024
Proteus vulgaris	585	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1768	0.00032	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
