#Number of Samples: 12
#Total Number of Reads: 44439983
#S1	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N10_Nuria_kraken_report
#S2	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N11_Nuria_kraken_report
#S3	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N12_Nuria_kraken_report
#S4	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N1_Nuria_kraken_report
#S5	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N2_Nuria_kraken_report
#S6	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N3_Nuria_kraken_report
#S7	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N4_Nuria_kraken_report
#S8	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N5_Nuria_kraken_report
#S9	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N6_Nuria_kraken_report
#S10	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N7_Nuria_kraken_report
#S11	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N8_Nuria_kraken_report
#S12	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N9_Nuria_kraken_report
#perc	tot_all	tot_lvl	1_all	1_lvl	2_all	2_lvl	3_all	3_lvl	4_all	4_lvl	5_all	5_lvl	6_all	6_lvl	7_all	7_lvl	8_all	8_lvl	9_all	9_lvl	10_all	10_lvl	11_all	11_lvl	12_all	12_lvl	lvl_type	taxid	name
0.0113	5038	5038	0	0	0	0	2	2	9	9	3	3	19	19	0	0	5	5	4994	4994	2	2	0	0	4	4	S1	1447715	                    Bifidobacterium pseudolongum PV8-2
0.0026	1134	0	0	0	0	0	0	0	1	0	0	0	3	0	1	0	1	0	1128	0	0	0	0	0	0	0	S1	1690	                    Bifidobacterium pseudolongum subsp. globosum
0.0026	1134	1134	0	0	0	0	0	0	1	1	0	0	3	3	1	1	1	1	1128	1128	0	0	0	0	0	0	S2	1410605	                      Bifidobacterium pseudolongum subsp. globosum DSM 20092
0.0251	11148	5927	2	1	12	9	1	1	24	16	7	2	36	21	5	3	23	9	10991	5833	23	15	12	8	12	9	S	216816	                  Bifidobacterium longum
0.0110	4872	3748	1	0	3	0	0	0	5	4	5	4	14	12	2	2	14	9	4815	3709	7	4	4	2	2	2	S1	1679	                    Bifidobacterium longum subsp. longum
0.0017	761	761	0	0	2	2	0	0	0	0	1	1	2	2	0	0	5	5	748	748	2	2	1	1	0	0	S2	565042	                      Bifidobacterium longum subsp. longum JCM 1217
0.0006	249	249	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	246	246	0	0	1	1	0	0	S2	890402	                      Bifidobacterium longum subsp. longum BBMN68
0.0003	114	114	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	112	112	1	1	0	0	0	0	S2	1035817	                      Bifidobacterium longum subsp. longum KACC 91563
0.0006	247	195	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	242	191	1	0	0	0	1	1	S1	1682	                    Bifidobacterium longum subsp. infantis
0.0001	52	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	51	1	1	0	0	0	0	S2	391904	                      Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222 = DSM 20088
0.0002	102	102	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	101	101	0	0	0	0	0	0	S1	205913	                    Bifidobacterium longum DJO10A
0.0132	5855	8	1	0	7	0	0	0	7	0	2	0	20	0	1	0	8	0	5779	6	16	2	6	0	8	0	S	630129	                  Bifidobacterium kashiwanohense
0.0125	5546	5546	1	1	7	7	0	0	6	6	1	1	18	18	1	1	8	8	5476	5476	14	14	6	6	8	8	S1	1150460	                    Bifidobacterium kashiwanohense JCM 15439 = DSM 21854
0.0007	301	301	0	0	0	0	0	0	1	1	1	1	2	2	0	0	0	0	297	297	0	0	0	0	0	0	S1	1447716	                    Bifidobacterium kashiwanohense PV20-2
0.0057	2543	2472	1	1	3	3	1	1	5	5	0	0	8	8	0	0	7	7	2506	2436	7	7	4	4	1	0	S	1685	                  Bifidobacterium breve
0.0002	71	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	70	0	0	0	0	1	1	S1	1385942	                    Bifidobacterium breve 689b
0.0051	2277	0	1	0	2	0	0	0	9	0	4	0	11	0	0	0	5	0	2233	0	9	0	1	0	2	0	S	158787	                  Bifidobacterium scardovii
0.0051	2277	2277	1	1	2	2	0	0	9	9	4	4	11	11	0	0	5	5	2233	2233	9	9	1	1	2	2	S1	1150461	                    Bifidobacterium scardovii JCM 12489 = DSM 13734
0.0021	952	0	0	0	3	0	1	0	0	0	0	0	6	0	0	0	2	0	932	0	3	0	3	0	2	0	S	28026	                  Bifidobacterium pseudocatenulatum
0.0021	952	952	0	0	3	3	1	1	0	0	0	0	6	6	0	0	2	2	932	932	3	3	3	3	2	2	S1	547043	                    Bifidobacterium pseudocatenulatum DSM 20438 = JCM 1200 = LMG 10505
0.0021	921	812	1	1	0	0	0	0	3	3	0	0	9	8	0	0	2	2	902	794	2	2	1	1	1	1	S	28025	                  Bifidobacterium animalis
0.0002	76	13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	75	13	0	0	0	0	0	0	S1	302912	                    Bifidobacterium animalis subsp. animalis
0.0001	63	63	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	62	62	0	0	0	0	0	0	S2	703613	                      Bifidobacterium animalis subsp. animalis ATCC 25527
0.0001	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	S1	302911	                    Bifidobacterium animalis subsp. lactis
0.0001	33	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	33	0	0	0	0	0	0	S2	1167629	                      Bifidobacterium animalis subsp. lactis ATCC 27673
0.0019	850	767	1	1	3	3	1	1	1	1	0	0	2	2	0	0	2	2	832	750	7	7	0	0	1	0	S	1681	                  Bifidobacterium bifidum
0.0001	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	60	0	0	0	0	0	0	S1	484020	                    Bifidobacterium bifidum BGN4
0.0000	21	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	0	0	0	0	1	1	S1	702459	                    Bifidobacterium bifidum PRL2010
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S1	883062	                    Bifidobacterium bifidum S17
0.0014	622	620	2	2	6	6	0	0	1	1	0	0	3	3	0	0	3	3	601	599	2	2	0	0	4	4	S	1680	                  Bifidobacterium adolescentis
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S1	367928	                    Bifidobacterium adolescentis ATCC 15703
0.0014	613	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	605	0	4	0	0	0	0	0	S	33905	                  Bifidobacterium thermophilum
0.0014	613	613	1	1	0	0	0	0	1	1	0	0	2	2	0	0	0	0	605	605	4	4	0	0	0	0	S1	1254439	                    Bifidobacterium thermophilum RBL67
0.0009	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395	0	1	0	0	0	1	0	S	1686	                  Bifidobacterium catenulatum
0.0009	397	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395	395	1	1	0	0	1	1	S1	566552	                    Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043
0.0006	277	220	0	0	1	1	0	0	4	4	0	0	0	0	0	0	0	0	270	213	1	1	1	1	0	0	S	1683	                  Bifidobacterium angulatum
0.0001	57	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	57	0	0	0	0	0	0	S1	518635	                    Bifidobacterium angulatum DSM 20098 = JCM 7096
0.0003	141	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	141	0	0	0	0	0	0	S	1689	                  Bifidobacterium dentium
0.0002	102	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	102	0	0	0	0	0	0	S	35760	                  Bifidobacterium choerinum
0.0001	58	58	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	56	56	0	0	1	1	0	0	S	1684	                  Bifidobacterium asteroides
0.0001	24	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	S	638619	                  Bifidobacterium actinocoloniiforme
0.0001	24	24	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	23	23	0	0	0	0	0	0	S1	1437605	                    Bifidobacterium actinocoloniiforme DSM 22766
0.0008	372	0	4	0	43	0	171	0	0	0	0	0	0	0	0	0	0	0	14	0	136	0	4	0	0	0	G	196082	                Parascardovia
0.0008	372	0	4	0	43	0	171	0	0	0	0	0	0	0	0	0	0	0	14	0	136	0	4	0	0	0	S	78258	                  Parascardovia denticolens
0.0008	372	372	4	4	43	43	171	171	0	0	0	0	0	0	0	0	0	0	14	14	136	136	4	4	0	0	S1	864564	                    Parascardovia denticolens DSM 10105 = JCM 12538
0.0001	44	0	1	0	9	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	G	196081	                Scardovia
0.0001	44	0	1	0	9	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	S	78259	                  Scardovia inopinata
0.0001	44	44	1	1	9	9	16	16	0	0	0	0	0	0	0	0	0	0	0	0	18	18	0	0	0	0	S1	1150468	                    Scardovia inopinata JCM 12537
0.0001	33	0	0	0	0	0	1	0	5	0	2	0	14	0	1	0	1	0	0	0	0	0	0	0	9	0	G	2701	                Gardnerella
0.0001	33	27	0	0	0	0	1	1	5	4	2	2	14	13	1	0	1	0	0	0	0	0	0	0	9	7	S	2702	                  Gardnerella vaginalis
0.0000	6	6	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	2	2	S1	1009464	                    Gardnerella vaginalis HMP9231
0.1056	46948	289	381	4	259	0	10232	67	4	0	0	0	10	1	0	0	13	0	151	61	35711	156	176	0	11	0	O	85007	            Corynebacteriales
0.1043	46366	0	374	0	257	0	10081	0	3	0	0	0	8	0	0	0	9	0	71	0	35379	0	176	0	8	0	F	1653	              Corynebacteriaceae
0.1043	46366	4309	374	27	257	34	10081	1063	3	1	0	0	8	2	0	0	9	0	71	15	35379	3145	176	20	8	2	G	1716	                Corynebacterium
0.0894	39746	39746	331	331	211	211	8460	8460	0	0	0	0	0	0	0	0	5	5	46	46	30542	30542	150	150	1	1	S	1705	                  Corynebacterium stationis
0.0020	906	0	6	0	5	0	207	0	0	0	0	0	0	0	0	0	1	0	0	0	683	0	4	0	0	0	S	160386	                  Corynebacterium casei
0.0020	906	906	6	6	5	5	207	207	0	0	0	0	0	0	0	0	1	1	0	0	683	683	4	4	0	0	S1	1285583	                    Corynebacterium casei LMG S-19264
0.0018	815	799	3	3	5	5	201	195	0	0	0	0	0	0	0	0	0	0	0	0	605	595	1	1	0	0	S	1718	                  Corynebacterium glutamicum
0.0000	16	16	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	S1	340322	                    Corynebacterium glutamicum R
0.0005	242	242	4	4	1	1	51	51	0	0	0	0	0	0	0	0	0	0	8	8	177	177	1	1	0	0	S	1697	                  Corynebacterium ammoniagenes
0.0003	141	0	2	0	0	0	46	0	0	0	0	0	1	0	0	0	0	0	0	0	92	0	0	0	0	0	S	1727	                  Corynebacterium variabile
0.0003	141	141	2	2	0	0	46	46	0	0	0	0	1	1	0	0	0	0	0	0	92	92	0	0	0	0	S1	858619	                    Corynebacterium variabile DSM 44702
0.0001	31	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	S	1408191	                  Corynebacterium deserti
0.0001	31	31	0	0	1	1	9	9	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	0	0	S1	931089	                    Corynebacterium deserti GIMN1.010
0.0001	28	27	0	0	0	0	5	5	1	1	0	0	0	0	0	0	2	2	0	0	20	19	0	0	0	0	S	38289	                  Corynebacterium jeikeium
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	306537	                    Corynebacterium jeikeium K411
0.0000	18	18	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	S	43770	                  Corynebacterium striatum
0.0000	15	6	0	0	0	0	8	3	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	S	1717	                  Corynebacterium diphtheriae
0.0000	7	7	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S1	698970	                    Corynebacterium diphtheriae HC04
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	698973	                    Corynebacterium diphtheriae BH8
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	698965	                    Corynebacterium diphtheriae CDCE 8392
0.0000	13	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	S	152794	                  Corynebacterium efficiens
0.0000	13	13	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	S1	196164	                    Corynebacterium efficiens YS-314
0.0000	13	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	S	1721	                  Corynebacterium callunae
0.0000	13	13	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	S1	1121353	                    Corynebacterium callunae DSM 20147
0.0000	12	12	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	S	28028	                  Corynebacterium flavescens
0.0000	11	11	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	S	1652495	                  Corynebacterium crudilactis
0.0000	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	S	1223514	                  Corynebacterium humireducens
0.0000	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	S1	1223515	                    Corynebacterium humireducens NBRC 106098 = DSM 45392
0.0000	7	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	S	575200	                  Corynebacterium maris
0.0000	7	7	1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	4	4	0	0	0	0	S1	1224163	                    Corynebacterium maris DSM 45190
0.0000	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	S	108486	                  Corynebacterium falsenii
0.0000	6	6	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	4	4	S1	1451189	                    Corynebacterium falsenii DSM 44353
0.0000	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	S	349751	                  Corynebacterium marinum
0.0000	6	6	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	1	3	3	0	0	0	0	S1	1224162	                    Corynebacterium marinum DSM 44953
0.0000	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	S	258224	                  Corynebacterium resistens
0.0000	6	6	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	S1	662755	                    Corynebacterium resistens DSM 45100
0.0000	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	S	43771	                  Corynebacterium urealyticum
0.0000	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	S	225326	                  Corynebacterium halotolerans
0.0000	4	4	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	1121362	                    Corynebacterium halotolerans YIM 70093 = DSM 44683
0.0000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	S	169292	                  Corynebacterium aurimucosum
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	2	0	0	0	0	S1	548476	                    Corynebacterium aurimucosum ATCC 700975
0.0000	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	S	38305	                  Corynebacterium vitaeruminis
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	S1	1224164	                    Corynebacterium vitaeruminis DSM 20294
0.0000	3	3	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	161899	                  Corynebacterium singulare
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	146827	                  Corynebacterium simulans
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	1050174	                  Corynebacterium epidermidicanis
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	1724	                  Corynebacterium renale
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	S	401472	                  Corynebacterium ureicelerivorans
0.0000	2	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	136857	                  Corynebacterium testudinoris
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	S	42817	                  Corynebacterium argentoratense
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	1348662	                    Corynebacterium argentoratense DSM 44202
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	702967	                  Corynebacterium sp. NML98-0116
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	S	191493	                  Corynebacterium sphenisci
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	1437874	                    Corynebacterium sphenisci DSM 44792
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	1719	                  Corynebacterium pseudotuberculosis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	38301	                  Corynebacterium minutissimum
0.0000	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1121358	                  Corynebacterium doosanense
0.0000	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S1	558173	                    Corynebacterium doosanense CAU 212 = DSM 45436
0.0000	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1404244	                  Corynebacterium glyciniphilum
0.0000	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S1	1404245	                    Corynebacterium glyciniphilum AJ 3170
0.0005	239	0	3	0	2	0	75	0	0	0	0	0	1	0	0	0	4	0	0	0	154	0	0	0	0	0	F	85029	              Dietziaceae
0.0005	239	166	3	1	2	1	75	56	0	0	0	0	1	0	0	0	4	0	0	0	154	108	0	0	0	0	G	37914	                Dietzia
0.0001	38	38	1	1	1	1	9	9	0	0	0	0	0	0	0	0	0	0	0	0	27	27	0	0	0	0	S	712270	                  Dietzia sp. oral taxon 368
0.0000	14	14	0	0	0	0	4	4	0	0	0	0	0	0	0	0	4	4	0	0	6	6	0	0	0	0	S	499555	                  Dietzia timorensis
0.0000	13	13	0	0	0	0	5	5	0	0	0	0	1	1	0	0	0	0	0	0	7	7	0	0	0	0	S	139021	                  Dietzia psychralcaliphila
0.0000	7	7	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	S	546160	                  Dietzia lutea
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	2052657	                  Dietzia sp. JS16-p6b
0.0001	25	13	0	0	0	0	4	3	1	1	0	0	0	0	0	0	0	0	14	6	4	3	0	0	2	0	F	1762	              Mycobacteriaceae
0.0000	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	G	1763	                Mycobacterium
0.0000	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	2	2	S	1682113	                  Mycobacterium sp. YC-RL4
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	212767	                  Mycobacterium sp. JS623
0.0000	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	1	1	0	0	0	0	G	1866885	                Mycolicibacterium
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	G	670516	                Mycobacteroides
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	1774	                  Mycobacteroides chelonae
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	1460372	                    Mycobacteroides chelonae CCUG 47445
0.0000	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G	1073531	                Mycolicibacter
0.0000	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	875328	                  Mycolicibacter sinensis
0.0001	23	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	5	0	14	1	0	0	0	0	F	85025	              Nocardiaceae
0.0000	22	9	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	5	5	13	3	0	0	0	0	G	1827	                Rhodococcus
0.0000	10	10	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	S	935199	                  Rhodococcus sp. p52
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	S	103816	                  Rhodococcus pyridinivorans
0.0000	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	F	85026	              Gordoniaceae
0.0000	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	G	2053	                Gordonia
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	1136941	                  Gordonia phthalatica
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	S	2054	                  Gordonia bronchialis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	S1	526226	                    Gordonia bronchialis DSM 43247
0.0000	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	2059875	                  Gordonia sp. YC-JH1
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	O1	697024	              unclassified Corynebacteriales
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	G	1847725	                Lawsonella
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	1528099	                  Lawsonella clevelandensis
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	F	85028	              Tsukamurellaceae
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	G	2060	                Tsukamurella
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	57704	                  Tsukamurella tyrosinosolvens
0.0133	5895	803	2	1	1	0	21	8	7	0	0	0	32	7	0	0	1	1	251	172	5536	609	29	1	15	4	O	85006	            Micrococcales
0.0083	3688	44	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	31	2	3632	42	21	0	3	0	F	85020	              Dermabacteraceae
0.0082	3643	2125	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	29	19	3589	2093	21	12	3	0	G	43668	                Brachybacterium
0.0027	1206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1193	0	2	0	3	0	S	43669	                  Brachybacterium faecium
0.0027	1206	1206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	1193	1193	2	2	3	3	S1	446465	                    Brachybacterium faecium DSM 4810
0.0003	137	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	135	135	1	1	0	0	S	1331682	                  Brachybacterium ginsengisoli
0.0002	74	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	71	3	3	0	0	S	1903186	                  Brachybacterium sp. P6-10-X1
0.0001	53	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	51	51	1	1	0	0	S	2017484	                  Brachybacterium sp. VM2412
0.0001	48	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	46	2	2	0	0	S	2017485	                  Brachybacterium sp. VR2415
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	G	36739	                Dermabacter
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	1630135	                  Dermabacter vaginalis
0.0023	1004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	983	0	4	0	0	0	F	85019	              Brevibacteriaceae
0.0023	1004	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	983	25	4	0	0	0	G	1696	                Brevibacterium
0.0022	964	964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	17	943	943	4	4	0	0	S	1703	                  Brevibacterium linens
0.0000	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	0	S	273384	                  Brevibacterium aurantiacum
0.0006	257	144	0	0	1	0	8	4	5	1	0	0	22	2	0	0	0	0	4	3	212	133	1	0	4	1	F	1268	              Micrococcaceae
0.0001	52	25	0	0	1	0	3	3	2	0	0	0	1	0	0	0	0	0	0	0	44	22	0	0	1	0	G	32207	                Rothia
0.0001	23	22	0	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	20	20	0	0	0	0	S	43675	                  Rothia mucilaginosa
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	S1	680646	                    Rothia mucilaginosa DY-18
0.0000	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	S	2047	                  Rothia dentocariosa
