perc	tot_all	tot_lvl	1_all	1_lvl	2_all	2_lvl	3_all	3_lvl	4_all	4_lvl	5_all	5_lvl	6_all	6_lvl	7_all	7_lvl	8_all	8_lvl	9_all	9_lvl	10_all	10_lvl	11_all	11_lvl	12_all	12_lvl	lvl_type	taxid	name
0.0001	66	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	64	0	0	0	0	2	2	S1	411459	                    Blautia obeum ATCC 29174
0.0048	2126	2122	0	0	0	0	1	1	6	6	1	1	4	4	0	0	1	1	2080	2076	20	20	10	10	3	3	S	33038	                  [Ruminococcus] gnavus
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	S1	411470	                    [Ruminococcus] gnavus ATCC 29149
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	1384063	                    [Ruminococcus] gnavus AGR2154
0.0044	1968	626	0	0	0	0	0	0	1	0	0	0	2	1	1	0	2	2	1947	617	11	3	4	3	0	0	S	53443	                  Blautia hydrogenotrophica
0.0030	1342	1342	0	0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	1330	1330	8	8	1	1	0	0	S1	476272	                    Blautia hydrogenotrophica DSM 10507
0.0012	512	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	504	0	3	0	0	0	1	0	S	180164	                  Blautia schinkii
0.0012	512	512	0	0	1	1	0	0	1	1	0	0	2	2	0	0	0	0	504	504	3	3	0	0	1	1	S1	1410649	                    Blautia schinkii DSM 10518
0.0010	425	263	0	0	0	0	0	0	3	0	0	0	4	4	0	0	1	1	414	258	2	0	0	0	1	0	S	418240	                  Blautia wexlerae
0.0003	129	129	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	124	124	2	2	0	0	1	1	S1	1121115	                    Blautia wexlerae DSM 19850
0.0001	33	33	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	32	32	0	0	0	0	0	0	S1	1280691	                    Blautia wexlerae AGR2146
0.0007	328	324	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	323	319	3	3	0	0	0	0	S	33039	                  [Ruminococcus] torques
0.0000	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	S1	411460	                    [Ruminococcus] torques ATCC 27756
0.0005	227	227	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	225	225	1	1	0	0	0	0	S	2292983	                  Blautia sp. OM05-6
0.0003	142	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	141	140	0	0	0	0	0	0	S	33035	                  Blautia producta
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	1121114	                    Blautia producta ATCC 27340 = DSM 2950
0.0003	116	116	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	112	112	2	2	1	1	0	0	S	1532	                  Blautia coccoides
0.0002	69	69	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	66	66	1	1	0	0	0	0	S	2292195	                  Blautia sp. AF13-16
0.0001	65	65	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	63	63	0	0	0	0	0	0	S	1226324	                  Blautia sp. KLE 1732
0.0001	62	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	60	2	2	0	0	0	0	S	1805476	                  Blautia sp. Marseille-P2398
0.0001	59	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	59	0	0	0	0	0	0	S	1912897	                  Blautia sp. N6H1-15
0.0001	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	49	1	1	0	0	0	0	S	2292960	                  Blautia sp. AF19-1
0.0001	42	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	41	1	1	0	0	0	0	S	2109334	                  Blautia sp. SG-772
0.0001	37	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	37	0	0	0	0	0	0	S	2292982	                  Blautia sp. OF11-22
0.0001	36	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	36	0	0	0	0	0	0	S	2292959	                  Blautia sp. AF17-9LB
0.0001	26	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	26	0	0	0	0	0	0	S	2292962	                  Blautia sp. AF19-13LB
0.0001	26	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	26	0	0	0	0	0	0	S	2212480	                  Blautia sp. BCRC 81119
0.0000	19	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	18	1	1	0	0	0	0	S	2292964	                  Blautia sp. AF22-5LB
0.0000	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	0	1	1	S	2292287	                  Blautia sp. OF03-15BH
0.0000	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0	S	1917876	                  Blautia sp. Marseille-P3087
0.0000	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0	S	2292984	                  Blautia sp. OM06-15AC
0.0000	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	1	1	0	0	0	0	S	1737424	                  Blautia massiliensis
0.0000	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	S	2292967	                  Blautia sp. AF32-4BH
0.0000	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	S	2292976	                  Blautia sp. AM42-2
0.0000	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	2	2	0	0	0	0	S	1907659	                  Blautia sp. Marseille-P3201T
0.0000	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	1	1	0	0	S	2292968	                  Blautia sp. AF34-10
0.0000	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	S	2292958	                  Blautia sp. AF14-40
0.0000	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	4	0	0	0	0	0	0	S	2292961	                  Blautia sp. AF19-10LB
0.0000	5	5	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	4	4	0	0	0	0	0	0	S	2292971	                  Blautia sp. AM23-13AC
0.0000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	S	1322	                  Blautia hansenii
0.0000	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	S1	537007	                    Blautia hansenii DSM 20583
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	S	2292981	                  Blautia sp. OF09-25XD
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	S	2478953	                  Blautia sp. aa_0143
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S	1917868	                  Blautia marasmi
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S	2025493	                  Blautia hominis
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S	2292987	                  Blautia sp. TF11-31AT
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	S	2292965	                  Blautia sp. AF25-12LB
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	2292969	                  Blautia sp. AM16-16B
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	2292977	                  Blautia sp. AM46-3MH
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	2292990	                  Blautia sp. TM10-2
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	2509240	                  Blautia sp. KGMB01111
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1520805	                  Blautia sp. SF-50
0.1401	62249	62249	9	9	114	114	9	9	56	56	5	5	116	116	2	2	11	11	61228	61228	470	470	222	222	7	7	S	1965560	                  Lachnoclostridium sp. An138
0.0858	38109	38109	60	60	638	638	37	37	135	135	23	23	123	123	2	2	17	17	31967	31967	3081	3081	2017	2017	9	9	S	1965583	                  Lachnoclostridium sp. An196
0.0637	28306	28306	11	11	56	56	8	8	54	54	3	3	84	84	0	0	16	16	27753	27753	202	202	95	95	24	24	S	1965547	                  Lachnoclostridium sp. An118
0.0560	24901	24901	20	20	77	77	14	14	54	54	12	12	59	59	2	2	21	21	24136	24136	367	367	135	135	4	4	S	1965654	                  Lachnoclostridium sp. An76
0.0481	21377	21377	5	5	22	22	1	1	38	38	10	10	88	88	1	1	12	12	21026	21026	100	100	58	58	16	16	S	1871021	                  Lachnoclostridium phocaeense
0.0453	20118	20118	2	2	39	39	3	3	35	35	7	7	55	55	1	1	6	6	19657	19657	220	220	83	83	10	10	S	1965627	                  Lachnoclostridium sp. An298
0.0294	13055	13055	2	2	28	28	3	3	12	12	1	1	18	18	0	0	4	4	12723	12723	174	174	88	88	2	2	S	1965555	                  Lachnoclostridium sp. An131
0.0244	10830	10830	1	1	13	13	0	0	21	21	1	1	22	22	0	0	1	1	10632	10632	97	97	34	34	8	8	S	1965569	                  Lachnoclostridium sp. An169
0.0147	6535	6535	5	5	6	6	1	1	6	6	2	2	19	19	0	0	5	5	6418	6418	46	46	22	22	5	5	S	1965562	                  Lachnoclostridium sp. An14
0.0138	6114	1758	0	0	3	3	0	0	4	0	1	1	14	2	0	0	1	0	6050	1733	27	12	11	6	3	1	S	1531	                  [Clostridium] clostridioforme
0.0082	3645	3645	0	0	0	0	0	0	3	3	0	0	9	9	0	0	0	0	3624	3624	7	7	0	0	2	2	S1	999403	                    [Clostridium] clostridioforme 90A1
0.0008	366	366	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	358	358	2	2	3	3	0	0	S1	1280695	                    [Clostridium] clostridioforme AGR2157
0.0003	127	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	123	4	4	0	0	0	0	S1	742735	                    [Clostridium] clostridioforme 2_1_49FAA
0.0002	89	89	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	87	87	0	0	0	0	0	0	S1	999410	                    [Clostridium] clostridioforme CM201
0.0001	61	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	61	0	0	0	0	0	0	S1	999408	                    [Clostridium] clostridioforme 90A8
0.0001	38	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	34	2	2	2	2	0	0	S1	999406	                    [Clostridium] clostridioforme 90A6
0.0000	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	0	0	0	0	0	0	S1	999409	                    [Clostridium] clostridioforme 90B1
0.0000	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	S1	999405	                    [Clostridium] clostridioforme 90A4
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	999407	                    [Clostridium] clostridioforme 90A7
0.0068	3017	3017	0	0	1	1	0	0	4	4	0	0	9	9	0	0	2	2	2976	2976	22	22	2	2	1	1	S	1965575	                  Lachnoclostridium sp. An181
0.0045	2015	0	0	0	5	0	0	0	2	0	3	0	4	0	0	0	2	0	1975	0	18	0	5	0	1	0	S	29347	                  [Clostridium] scindens
0.0045	2015	2015	0	0	5	5	0	0	2	2	3	3	4	4	0	0	2	2	1975	1975	18	18	5	5	1	1	S1	411468	                    [Clostridium] scindens ATCC 35704
0.0022	958	726	0	0	0	0	1	0	1	1	0	0	1	1	0	0	2	1	945	716	3	3	3	2	2	2	S	1512	                  [Clostridium] symbiosum
0.0005	232	232	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	229	229	0	0	1	1	0	0	S1	742741	                    [Clostridium] symbiosum WAL-14673
0.0010	451	430	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	448	427	2	2	0	0	0	0	S	333367	                  [Clostridium] asparagiforme
0.0000	21	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	0	0	0	0	S1	518636	                    [Clostridium] asparagiforme DSM 15981
0.0009	414	169	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	411	168	1	1	0	0	0	0	S	208479	                  [Clostridium] bolteae
0.0005	221	221	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	219	219	0	0	0	0	0	0	S1	997894	                    [Clostridium] bolteae 90A9
0.0001	24	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	24	0	0	0	0	0	0	S1	997895	                    [Clostridium] bolteae 90B3
0.0004	168	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	164	0	2	0	0	0	0	0	S	342942	                  [Clostridium] glycyrrhizinilyticum
0.0004	168	168	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	164	164	2	2	0	0	0	0	S1	1291051	                    [Clostridium] glycyrrhizinilyticum JCM 13369
0.0002	70	70	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	68	68	0	0	1	1	0	0	S	460384	                  [Clostridium] lavalense
0.0001	39	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	39	0	0	0	0	0	0	S	1926283	                  Lachnoclostridium edouardi
0.0001	32	32	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	31	31	0	0	0	0	0	0	S	358742	                  [Clostridium] aldenense
0.0000	21	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	0	0	0	0	S	2126739	                  Lachnoclostridium sp. SNUG30370
0.0000	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	0	0	0	0	0	0	S	2126740	                  Lachnoclostridium sp. SNUG30386
0.0000	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	1	0	0	0	0	0	S	89153	                  [Clostridium] hylemonae
0.0000	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	1	1	0	0	0	0	S1	553973	                    [Clostridium] hylemonae DSM 15053
0.0000	14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	1	0	0	0	0	0	S	81424	                  [Clostridium] methoxybenzovorans
0.0000	14	14	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	12	12	1	1	0	0	0	0	S1	1286820	                    [Clostridium] methoxybenzovorans SR3
0.0000	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	S	84030	                  [Clostridium] saccharolyticum
0.0000	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	S1	610130	                    [Clostridium] saccharolyticum WM1
0.0000	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	S	1526	                  [Clostridium] aminophilum
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	S	29364	                  [Clostridium] polysaccharolyticum
0.0000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	S	358743	                  [Clostridium] citroniae
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S1	742733	                    [Clostridium] citroniae WAL-17108
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	742734	                    [Clostridium] citroniae WAL-19142
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S	253257	                  [Clostridium] amygdalinum
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	37658	                  [Clostridium] populeti
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	66219	                  Lachnoclostridium phytofermentans
0.0000	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	29354	                  [Clostridium] celerecrescens
0.0631	28043	28043	7	7	28	28	9	9	42	42	4	4	78	78	1	1	16	16	27527	27527	215	215	86	86	30	30	S	1653435	                  Merdimonas faecis
0.0229	10159	5848	3	3	20	15	3	0	10	4	2	1	23	14	0	0	16	8	9976	5737	83	49	22	17	1	0	S	160404	                  Anaerotignum lactatifermentans
0.0097	4311	4311	0	0	5	5	3	3	6	6	1	1	9	9	0	0	8	8	4239	4239	34	34	5	5	1	1	S1	1121323	                    Anaerotignum lactatifermentans DSM 14214
0.0000	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	S	36847	                  Anaerotignum neopropionicum
0.0022	971	956	2	2	2	2	0	0	4	4	0	0	3	3	1	1	4	4	941	926	6	6	7	7	1	1	S	39491	                  [Eubacterium] rectale
0.0000	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	0	0	0	S1	515619	                    [Eubacterium] rectale ATCC 33656
0.0011	467	467	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	462	462	1	1	2	2	0	0	S	665950	                  Lachnospiraceae bacterium 3_1_46FAA
0.0010	464	464	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	461	461	1	1	0	0	0	0	S	658086	                  Lachnospiraceae bacterium 3_1_57FAA_CT1
0.0005	231	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	226	226	2	2	0	0	1	1	S	2292273	                  Lachnospiraceae bacterium OF09-33XD
0.0004	195	195	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	194	194	0	0	0	0	0	0	S	658085	                  Lachnospiraceae bacterium 5_1_57FAA
0.0002	87	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	87	0	0	0	0	0	0	S	1235792	                  Lachnospiraceae bacterium M18-1
0.0002	82	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	82	0	0	0	0	0	0	S	658087	                  Lachnospiraceae bacterium 7_1_58FAA
0.0001	63	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	63	0	0	0	0	0	0	S	658083	                  Lachnospiraceae bacterium 6_1_63FAA
0.0001	49	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	48	0	0	1	1	0	0	S	1408324	                  Lachnospiraceae bacterium MC2017
0.0001	48	48	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	46	46	1	1	0	0	0	0	S	2302969	                  Lachnospiraceae bacterium TF09-5
0.0001	47	47	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	45	45	0	0	0	0	0	0	S	2305244	                  Lachnospiraceae bacterium OF11-28
0.0001	43	43	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	40	40	1	1	0	0	0	0	S	2292272	                  Lachnospiraceae bacterium OM04-12BH
0.0001	35	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	32	2	2	0	0	1	1	S	712991	                  Lachnospiraceae bacterium oral taxon 500
0.0001	35	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	35	0	0	0	0	0	0	S	2109690	                  Lachnospiraceae bacterium Choco86
0.0001	33	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	33	0	0	0	0	0	0	S	658656	                  Lachnospiraceae bacterium 6_1_37FAA
0.0001	31	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	31	0	0	0	0	0	0	S	742723	                  Lachnospiraceae bacterium 2_1_46FAA
0.0001	27	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	25	0	0	0	0	2	2	S	2293831	                  Lachnospiraceae bacterium OF09-6
0.0001	25	25	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	23	23	1	1	0	0	0	0	S	1235799	                  Lachnospiraceae bacterium 3-2
0.0001	24	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	24	0	0	0	0	0	0	S	658655	                  Lachnospiraceae bacterium 1_4_56FAA
0.0000	19	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	19	0	0	0	0	0	0	S	1235800	                  Lachnospiraceae bacterium 10-1
0.0000	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	16	0	0	0	0	0	0	S	2292271	                  Lachnospiraceae bacterium AM48-27BH
0.0000	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0	S	1392836	                  Lachnospiraceae bacterium TWA4
0.0000	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	S	397290	                  Lachnospiraceae bacterium A2
0.0000	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	1	1	S	397291	                  Lachnospiraceae bacterium A4
0.0000	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	S	397288	                  Lachnospiraceae bacterium 3-1
0.0000	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	S	1235793	                  Lachnospiraceae bacterium COE1
0.0000	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	S	877406	                  Lachnospiraceae bacterium NK3A20
0.0000	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	S	1410621	                  Lachnospiraceae bacterium AD3010
0.0000	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	S	1408323	                  Lachnospiraceae bacterium MA2020
0.0000	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	S	397287	                  Lachnospiraceae bacterium 28-4
0.0000	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	S	1520823	                  Lachnospiraceae bacterium NE2001
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	S	1520828	                  Lachnospiraceae bacterium YSD2013
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	S	1410626	                  Lachnospiraceae bacterium NC2004
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	S	1410631	                  Lachnospiraceae bacterium P6B14
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	S	1898203	                  Lachnospiraceae bacterium
0.0000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	S	712976	                  Lachnospiraceae bacterium oral taxon 082
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	S1	861454	                    Lachnospiraceae bacterium oral taxon 082 str. F0431
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S	1410624	                  Lachnospiraceae bacterium FE2018
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S	2292906	                  Lachnospiraceae bacterium AM26-1LB
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S	2002841	                  Lachnospiraceae bacterium Marseille-P3773
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1200721	                  Lachnospiraceae bacterium RM5
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1855374	                  Lachnospiraceae bacterium KH1T2
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1792306	                  Lachnospiraceae bacterium C7
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1408319	                  Lachnospiraceae bacterium AB2028
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1408320	                  Lachnospiraceae bacterium AC2014
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	658082	                  Lachnospiraceae bacterium 2_1_58FAA
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	877421	                  Lachnospiraceae bacterium NK4A144
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1410632	                  Lachnospiraceae bacterium V9D3004
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1410633	                  Lachnospiraceae bacterium YSB2008
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1458462	                  Lachnospiraceae bacterium AC2029
0.0021	953	894	2	2	0	0	0	0	3	3	0	0	2	2	0	0	0	0	937	878	6	6	3	3	0	0	S	39486	                  Dorea formicigenerans
0.0001	58	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	58	0	0	0	0	0	0	S1	742765	                    Dorea formicigenerans 4_6_53AFAA
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	411461	                    Dorea formicigenerans ATCC 27755
0.0011	491	491	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	1	486	486	1	1	0	0	0	0	S	1235798	                  Dorea sp. 5-2
0.0009	418	340	1	1	1	1	0	0	1	1	1	1	2	2	1	1	0	0	403	326	5	4	2	2	1	1	S	88431	                  Dorea longicatena
0.0001	63	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	62	1	1	0	0	0	0	S1	1280698	                    Dorea longicatena AGR2136
0.0000	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	0	0	0	S1	411462	                    Dorea longicatena DSM 13814
0.0005	214	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	212	1	1	0	0	1	1	S	1280669	                  Dorea sp. AGR2135
0.0002	72	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	70	2	2	0	0	0	0	S	2292347	                  Dorea sp. OM02-2LB
0.0001	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	59	0	0	1	1	0	0	S	658665	                  Dorea sp. D27
0.0000	21	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	0	0	0	0	S	2080749	                  Dorea sp. Marseille-P4042
