perc	tot_all	tot_lvl	1_all	1_lvl	2_all	2_lvl	3_all	3_lvl	4_all	4_lvl	5_all	5_lvl	6_all	6_lvl	7_all	7_lvl	8_all	8_lvl	9_all	9_lvl	10_all	10_lvl	11_all	11_lvl	12_all	12_lvl	lvl_type	taxid	name
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	28232	                  Geobacter metallireducens
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	269799	                    Geobacter metallireducens GS-15
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S	483547	                  Geoalkalibacter subterraneus
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1842532	                  Pelobacter sp. SFB93
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	S	83453	                    Melittangium boletus
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	S1	1294270	                      Melittangium boletus DSM 14713
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	161493	                    Anaeromyxobacter dehalogenans
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	290397	                      Anaeromyxobacter dehalogenans 2CP-C
0.0000	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	S	56	                    Sorangium cellulosum
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	1254432	                      Sorangium cellulosum So0157-2
0.0000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	S	80816	                    Haliangium ochraceum
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S1	502025	                      Haliangium ochraceum DSM 14365
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	453230	                  Desulfarculus baarsii
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	644282	                    Desulfarculus baarsii DSM 2075
0.0060	2688	2664	2	2	24	23	4	4	17	17	1	1	7	7	2	2	267	267	1483	1474	84	81	6	6	791	780	S	562	                Escherichia coli
0.0000	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	6	6	S1	1329907	                  Escherichia coli APEC IMT5155
0.0000	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	S1	409438	                  Escherichia coli SE11
0.0000	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	S1	1954351	                  Escherichia coli APEC O2-211
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S1	168807	                  Escherichia coli O127:H6
0.0000	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	S1	439855	                  Escherichia coli SMS-3-5
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	930406	                  Escherichia coli O157:H16
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S1	1072458	                  Escherichia coli O7:K1
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S1	498388	                  Escherichia coli C
0.0000	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	2	2	0	0	0	0	0	0	S	208962	                Escherichia albertii
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	S1	1440052	                  Escherichia albertii KF1
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	S	1499973	                Escherichia marmotae
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	S	564	                Escherichia fergusonii
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	585054	                  Escherichia fergusonii ATCC 35469
0.0001	25	7	2	0	1	0	0	0	2	0	2	0	2	0	0	0	3	0	9	7	0	0	1	0	3	0	S	28901	                Salmonella enterica
0.0000	18	1	2	0	1	0	0	0	2	0	2	0	2	0	0	0	3	0	2	1	0	0	1	0	3	0	S1	59201	                  Salmonella enterica subsp. enterica
0.0000	12	11	0	0	0	0	0	0	1	1	0	0	6	6	2	2	0	0	3	2	0	0	0	0	0	0	S	573	                Klebsiella pneumoniae
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	72407	                  Klebsiella pneumoniae subsp. pneumoniae
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	S	571	                Klebsiella oxytoca
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	881260	                Enterobacter bugandensis
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	550	                  Enterobacter cloacae
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S1	336306	                    Enterobacter cloacae subsp. cloacae
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	67827	                  Citrobacter werkmanii
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	S	546	                  Citrobacter freundii
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	35703	                Citrobacter amalonaticus
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	413503	                Cronobacter malonaticus
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	1159491	                  Cronobacter malonaticus LMG 23826
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	623	                Shigella flexneri
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S1	42897	                  Shigella flexneri 2a
0.0001	64	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	64	0	0	0	0	S	549	                  Pantoea agglomerans
0.0001	28	26	0	0	0	0	0	0	0	0	0	0	26	25	0	0	0	0	0	0	2	1	0	0	0	0	S	470934	                Pantoea vagans
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	S1	712898	                  Pantoea vagans C9-1
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	29486	                Yersinia ruckeri
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	S	632	                  Yersinia pestis
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	1639108	                Chania multitudinisentens
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	1441930	                  Chania multitudinisentens RB-25
0.0000	4	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	S	63612	                Sodalis glossinidius
0.0000	4	4	1	1	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	S1	343509	                  Sodalis glossinidius str. 'morsitans'
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	82983	                Obesumbacterium proteus
0.0000	2	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	S	703	                Plesiomonas shigelloides
0.0000	2	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	584	                Proteus mirabilis
0.0087	3879	0	0	0	0	0	0	0	1240	0	1448	0	703	0	0	0	2	0	26	0	7	0	2	0	451	0	S	750	                Gallibacterium anatis
0.0087	3879	3879	0	0	0	0	0	0	1240	1240	1448	1448	703	703	0	0	2	2	26	26	7	7	2	2	451	451	S1	1005058	                  Gallibacterium anatis UMN179
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S	1432056	                Mannheimia sp. USDA-ARS-USMARC-1261
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	47735	                Bibersteinia trehalosi
0.0000	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	716	                Actinobacillus suis
0.0009	388	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381	381	7	7	0	0	S	756892	                Acinetobacter indicus
0.0000	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	0	S	108981	                Acinetobacter schindleri
0.0000	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	9	9	0	0	0	0	S	2079596	                Acinetobacter sp. SWBY1
0.0000	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	S	470	                  Acinetobacter baumannii
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	106654	                  Acinetobacter nosocomialis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	471	                  Acinetobacter calcoaceticus
0.0000	8	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	S	40214	                Acinetobacter johnsonii
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	1242245	                  Acinetobacter johnsonii XBB1
0.0000	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	S	1608473	                Acinetobacter sp. NCu2D-2
0.0000	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	S	1636603	                Acinetobacter sp. ACNIH1
0.0000	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	S	1871111	                Acinetobacter defluvii
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	S	1808001	                Acinetobacter sp. LoGeW2-3
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	2004644	                Acinetobacter sp. WCHA45
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	29430	                Acinetobacter haemolyticus
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	40215	                Acinetobacter junii
0.0000	14	14	0	0	0	0	1	1	4	4	0	0	4	4	0	0	0	0	0	0	4	4	0	0	1	1	S	34062	                Moraxella osloensis
0.0002	100	11	0	0	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0	0	93	9	4	0	0	0	S	316	                    Pseudomonas stutzeri
0.0002	89	89	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	84	84	4	4	0	0	S1	1123519	                      Pseudomonas stutzeri DSM 10701
0.0001	41	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	41	0	0	0	0	0	0	S	237610	                Pseudomonas psychrotolerans
0.0000	18	18	0	0	0	0	0	0	0	0	4	4	12	12	0	0	0	0	0	0	2	2	0	0	0	0	S	287	                  Pseudomonas aeruginosa
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	S	330	                    Pseudomonas pseudoalcaligenes
0.0000	4	4	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	3	0	0	0	0	S	294	                  Pseudomonas fluorescens
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	76758	                  Pseudomonas orientalis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	S	380021	                  Pseudomonas protegens
0.0000	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	S	317	                    Pseudomonas syringae
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S1	199201	                      Pseudomonas syringae pv. lapsa
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	S	198620	                Pseudomonas koreensis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	47885	                  Pseudomonas oryzihabitans
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	S	303	                  Pseudomonas putida
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	1931241	                Pseudomonas sp. S-6-2
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	2049589	                Pseudomonas sp. HLS-6
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	S	1827300	                Pseudomonas sp. MYb193
0.0000	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1294143	                Pseudomonas sp. ATCC 13867
0.0000	16	15	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	1	12	11	0	0	1	1	S	40324	                  Stenotrophomonas maltophilia
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	391008	                    Stenotrophomonas maltophilia R551-3
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	216778	                Stenotrophomonas rhizophila
0.0001	26	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	26	0	0	0	0	S	56458	                Xanthomonas sacchari
0.0000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	S	346	                  Xanthomonas citri
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	S1	473423	                    Xanthomonas citri pv. phaseoli var. fuscans
0.0000	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	339	                Xanthomonas campestris
0.0000	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S1	340	                  Xanthomonas campestris pv. campestris
0.0001	26	25	1	1	4	4	1	1	4	4	1	1	1	1	0	0	2	2	0	0	2	1	5	5	5	5	S	314722	                Pseudoxanthomonas suwonensis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	743721	                  Pseudoxanthomonas suwonensis 11-1
0.0000	3	3	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	2371	                Xylella fastidiosa
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	2172099	                Catenovulum sp. CCB-QB4
0.0000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	S	60217	                Shewanella violacea
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	S1	637905	                  Shewanella violacea DSS12
0.0000	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1816219	                Colwellia sp. PAMC 21821
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	S	1178482	                Halomonas huangheensis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	S	1971364	                Halomonas sp. GT
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	1306787	                Alcanivorax pacificus
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	391936	                  Alcanivorax pacificus W11-5
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1978339	                Chromatiaceae bacterium 2141T.STBD.0c.01a
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	680	                  Vibrio campbellii
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	465721	                Steroidobacter denitrificans
0.0000	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1238	                Piscirickettsia salmonis
0.0004	187	187	4	4	14	14	6	6	8	8	0	0	95	95	0	0	11	11	6	6	5	5	17	17	21	21	S	2057741	                Bradyrhizobium sp. SK17
0.0001	33	33	1	1	3	3	1	1	4	4	2	2	6	6	0	0	6	6	0	0	4	4	2	2	4	4	S	1404367	                Bradyrhizobium sp. 3 85S1MB
0.0000	5	5	0	0	0	0	1	1	0	0	0	0	2	2	0	0	1	1	0	0	0	0	0	0	1	1	S	288000	                Bradyrhizobium sp. BTAi1
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	S	1355477	                Bradyrhizobium diazoefficiens
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	S	1274631	                Bradyrhizobium icense
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	S	1076	                Rhodopseudomonas palustris
0.0000	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	S	418223	                Methylobacterium phyllosphaerae
0.0000	4	4	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	270351	                Methylobacterium aquaticum
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	2202826	                Methylobacterium sp. 17Sr1-1
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	1826873	                Methylobacterium sp. XJLM
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	426117	                Methylobacterium sp. 4-46
0.0000	2	2	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1882682	                Microvirga ossetica
0.0000	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1842534	                  Sinorhizobium sp. RAC02
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	529	                Ochrobactrum anthropi
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	7	                Azorhizobium caulinodans
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	438753	                  Azorhizobium caulinodans ORS 571
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	S	293089	                Martelella mediterranea
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	S1	1122214	                  Martelella mediterranea DSM 17316
0.0000	3	3	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	147645	                Paracoccus yeei
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	1077935	                Paracoccus zhejiangensis
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	S	1063	                Rhodobacter sphaeroides
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	349102	                  Rhodobacter sphaeroides ATCC 17025
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	221822	                Phaeobacter inhibens
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	2099786	                Ruegeria sp. NKC1-1
0.0000	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	S	1390395	                Sphingomonas sp. LK11
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	1357916	                Sphingopyxis sp. QXT-31
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	266951	                Erythrobacter seohaensis
0.0000	2	2	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	S	28448	                Komagataeibacter xylinus
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	S	257708	                Roseomonas gilardii
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	84159	                Magnetospirillum magneticum
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	342108	                  Magnetospirillum magneticum AMB-1
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	S	246273	                  Wolbachia endosymbiont of Cimex lectularius
0.0000	3	3	2	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1637837	                  Burkholderia sp. MSMB0266
0.0000	2	2	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	28450	                  Burkholderia pseudomallei
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	S	60550	                  Burkholderia pyrrocinia
0.0000	7	7	0	0	0	0	0	0	0	0	0	0	3	3	1	1	3	3	0	0	0	0	0	0	0	0	S	1389192	                Cupriavidus sp. USMAHM13
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	119219	                Cupriavidus metallidurans
0.0000	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	68895	                Cupriavidus basilensis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	S	134537	                Paraburkholderia fungorum
0.0000	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	261302	                Paraburkholderia phytofirmans
0.0000	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S1	398527	                  Paraburkholderia phytofirmans PsJN
0.0000	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	75105	                Paraburkholderia caribensis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	29443	                Paucimonas lemoignei
0.0001	49	49	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	45	3	3	0	0	0	0	S	1834205	                Burkholderiales bacterium YL45
0.0000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	S	28068	                  Rubrivivax gelatinosus
0.0000	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	S1	983917	                    Rubrivivax gelatinosus IL144
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	S	1296669	                  Aquabacterium olei
0.0000	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	413882	              [Polyangium] brachysporum
0.0000	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	S	2109913	                Melaminivora sp. SC2-9
0.0000	9	9	2	2	0	0	0	0	0	0	0	0	0	0	2	2	1	1	0	0	0	0	2	2	2	2	S	742013	                Delftia sp. Cs1-4
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	S	180282	                Delftia tsuruhatensis
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	1	S	225992	                Comamonas kerstersii
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	285	                Comamonas testosteroni
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	358220	                Acidovorax sp. KKS102
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	S	34073	                Variovorax paradoxus
0.0000	22	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	22	0	0	0	0	S	511	                Alcaligenes faecalis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	S	32002	                Achromobacter denitrificans
0.0000	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	85698	                Achromobacter xylosoxidans
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	S	643674	                Paenalcaligenes hominis
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	84590	                Taylorella asinigenitalis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	1008459	                  Taylorella asinigenitalis MCE3
